date;time;transaction;quantity;item
27/2/2020;13:00:05;7299;1;Tea
27/2/2020;13:00:05;7299;1;Tea
27/2/2020;13:00:05;7299;1;Medialuna
27/2/2020;13:00:05;7299;1;Jammie Dodgers
27/2/2020;13:04:31;7300;1;Farm House
27/2/2020;13:08:23;7301;1;Chicken Stew
27/2/2020;13:13:22;7302;1;Coffee
27/2/2020;13:32:27;7303;1;Tea
27/2/2020;13:32:27;7303;1;Tea
27/2/2020;13:49:09;7304;1;Bread
27/2/2020;13:49:09;7304;1;Bread
27/2/2020;14:11:31;7305;1;Coffee
27/2/2020;14:11:31;7305;1;Coffee
27/2/2020;14:11:31;7305;1;Pastry
27/2/2020;14:11:31;7305;1;Pastry
27/2/2020;14:11:31;7305;1;Soup
27/2/2020;14:11:31;7305;1;Chicken Stew
27/2/2020;14:14:21;7306;1;Coffee
27/2/2020;14:14:21;7306;1;Coffee
27/2/2020;14:14:21;7306;1;Jammie Dodgers
27/2/2020;14:14:21;7306;1;Truffles
27/2/2020;14:26:27;7307;1;Bread
27/2/2020;14:26:27;7307;1;Bread
27/2/2020;14:26:27;7307;1;Coffee
27/2/2020;14:44:28;7308;1;Bread
27/2/2020;15:19:37;7309;1;Bread
27/2/2020;15:19:37;7309;1;Bread
27/2/2020;16:01:51;7310;1;Coffee
27/2/2020;16:01:51;7310;1;Tea
27/2/2020;16:01:51;7310;1;Tiffin
27/2/2020;16:02:12;7311;1;Bread
27/2/2020;16:58:09;7313;1;Bread
28/2/2020;8:38:42;7314;1;Bread
28/2/2020;8:42:09;7315;1;Bread
28/2/2020;8:48:43;7316;1;Bread
28/2/2020;9:09:47;7317;1;Bread
28/2/2020;9:09:47;7317;1;Pastry
28/2/2020;9:30:27;7318;1;Juice
28/2/2020;9:30:27;7318;1;Tea
28/2/2020;9:30:27;7318;1;NONE
28/2/2020;9:32:57;7319;1;Farm House
28/2/2020;9:50:58;7320;1;Coffee
28/2/2020;9:50:58;7320;1;Tea
28/2/2020;9:50:58;7320;1;Toast
28/2/2020;9:54:52;7321;1;Baguette
28/2/2020;9:59:39;7322;1;Baguette
28/2/2020;9:59:39;7322;1;Pastry
28/2/2020;9:59:39;7322;1;Cake
28/2/2020;9:59:39;7322;1;Truffles
28/2/2020;9:59:39;7322;1;Coffee
28/2/2020;10:08:17;7323;1;Coffee
28/2/2020;10:24:29;7324;1;Coke
28/2/2020;10:24:29;7324;1;Bread
28/2/2020;10:28:19;7325;1;Bread
28/2/2020;10:28:19;7325;1;Cookies
28/2/2020;10:34:37;7326;1;Bread
28/2/2020;10:34:37;7326;1;Bread
28/2/2020;10:40:42;7327;1;Pastry
28/2/2020;10:40:42;7327;1;Coffee
28/2/2020;10:40:42;7327;1;Coffee
28/2/2020;10:41:17;7328;1;NONE
28/2/2020;10:41:17;7328;1;Bread
28/2/2020;10:58:04;7329;1;Bread
28/2/2020;10:58:04;7329;1;Bread
28/2/2020;10:58:04;7329;1;Bread
28/2/2020;11:16:37;7330;1;Coffee
28/2/2020;11:16:37;7330;1;Coffee
28/2/2020;11:16:37;7330;1;Bread
28/2/2020;11:18:40;7331;1;Bread
28/2/2020;11:18:40;7331;1;Bread
28/2/2020;11:18:40;7331;1;Tea
28/2/2020;11:18:40;7331;1;Pastry
28/2/2020;11:30:11;7332;1;Coffee
28/2/2020;11:30:11;7332;1;Bread
28/2/2020;11:37:43;7333;1;Scandinavian
28/2/2020;11:40:58;7334;1;Coffee
28/2/2020;11:40:58;7334;1;Bread
28/2/2020;11:55:21;7335;1;Coffee
28/2/2020;11:55:21;7335;1;Coffee
28/2/2020;11:55:40;7336;1;Bread
28/2/2020;12:08:16;7337;1;Baguette
28/2/2020;12:24:37;7338;1;Jammie Dodgers
28/2/2020;12:24:37;7338;1;Bread
28/2/2020;12:35:22;7339;1;Coffee
28/2/2020;12:51:10;7340;1;Bread
28/2/2020;13:26:56;7341;1;Mineral water
28/2/2020;13:26:56;7341;1;Coffee
28/2/2020;13:26:56;7341;1;Soup
28/2/2020;13:32:11;7342;1;Bread
28/2/2020;13:32:11;7342;1;Pastry
28/2/2020;13:32:57;7343;1;Tea
28/2/2020;13:32:57;7343;1;Cookies
28/2/2020;13:36:28;7344;1;Coffee
28/2/2020;13:38:13;7345;1;Coffee
28/2/2020;13:44:07;7346;1;Coffee
28/2/2020;13:44:07;7346;1;Coke
28/2/2020;13:44:07;7346;1;Sandwich
28/2/2020;13:44:07;7346;1;Soup
28/2/2020;14:02:12;7347;1;Coffee
28/2/2020;14:02:12;7347;1;Farm House
28/2/2020;14:17:29;7348;1;Baguette
28/2/2020;14:17:29;7348;1;Scandinavian
28/2/2020;14:17:29;7348;1;Pastry
28/2/2020;14:19:47;7349;1;Hot chocolate
28/2/2020;14:19:47;7349;1;Tea
28/2/2020;14:19:47;7349;1;Sandwich
28/2/2020;14:19:47;7349;1;Sandwich
28/2/2020;14:19:47;7349;1;NONE
28/2/2020;14:20:04;7350;1;Coffee
28/2/2020;14:45:30;7351;1;Tea
28/2/2020;14:45:30;7351;1;Cake
28/2/2020;15:07:31;7352;1;Coffee
28/2/2020;15:07:31;7352;1;Coffee
28/2/2020;15:07:31;7352;1;Alfajores
28/2/2020;15:07:31;7352;1;Pastry
28/2/2020;15:10:29;7353;1;Coffee
28/2/2020;15:10:29;7353;1;Hot chocolate
28/2/2020;15:26:40;7354;1;Coffee
28/2/2020;15:26:40;7354;1;Coffee
28/2/2020;15:26:40;7354;1;Coffee
28/2/2020;15:34:43;7355;1;Coffee
28/2/2020;15:34:43;7355;1;Sandwich
28/2/2020;15:57:43;7356;1;Tea
28/2/2020;15:57:43;7356;1;Tea
28/2/2020;15:57:43;7356;1;Bread
28/2/2020;15:57:43;7356;1;Alfajores
28/2/2020;15:57:43;7356;1;Bread
28/2/2020;15:57:43;7356;1;Spanish Brunch
28/2/2020;16:00:58;7357;1;Hot chocolate
28/2/2020;16:00:58;7357;1;Coffee
28/2/2020;16:00:58;7357;1;Coffee
28/2/2020;16:00:58;7357;1;Cookies
28/2/2020;16:06:34;7358;1;Coffee
28/2/2020;16:06:34;7358;1;Cake
28/2/2020;16:28:57;7359;1;Tea
28/2/2020;16:28:57;7359;1;Cookies
28/2/2020;16:34:56;7360;1;Smoothies
28/2/2020;16:34:56;7360;1;Cake
28/2/2020;16:34:56;7360;1;Coffee
28/2/2020;16:34:56;7360;1;Bread
28/2/2020;16:47:57;7361;1;Bread
28/2/2020;16:59:31;7362;1;Bread
28/2/2020;17:00:28;7363;1;Vegan Feast
28/2/2020;17:28:17;7364;1;Coffee
28/2/2020;17:28:17;7364;1;Coffee
28/2/2020;17:28:17;7364;1;Cake
28/2/2020;17:28:17;7364;1;Cake
28/2/2020;17:30:26;7365;1;Hot chocolate
28/2/2020;17:30:26;7365;1;Tea
28/2/2020;17:30:26;7365;1;Pastry
28/2/2020;17:31:05;7366;1;Cake
28/2/2020;17:31:05;7366;1;Coffee
28/2/2020;17:31:05;7366;1;Hot chocolate
28/2/2020;17:33:07;7367;1;Bread
28/2/2020;17:33:07;7367;1;Tea
28/2/2020;17:33:07;7367;1;Coffee
1/3/2020;9:24:44;7368;1;Coffee
1/3/2020;9:34:17;7369;1;Coffee
1/3/2020;9:45:02;7370;1;Coffee
1/3/2020;9:45:02;7370;1;Tea
1/3/2020;9:45:02;7370;1;Toast
1/3/2020;9:46:07;7371;1;Coffee
1/3/2020;9:46:07;7371;1;Coffee
1/3/2020;9:54:15;7372;1;Bread
1/3/2020;9:57:31;7373;1;Coffee
1/3/2020;9:57:31;7373;1;Coffee
1/3/2020;9:57:31;7373;1;Alfajores
1/3/2020;9:57:31;7373;1;Pastry
1/3/2020;9:57:31;7373;1;Pastry
1/3/2020;9:57:31;7373;1;Juice
1/3/2020;10:09:11;7374;1;Coffee
1/3/2020;10:09:11;7374;1;Baguette
1/3/2020;10:27:59;7375;1;Coffee
1/3/2020;10:27:59;7375;1;Coffee
1/3/2020;10:27:59;7375;1;Cake
1/3/2020;10:27:59;7375;1;Pastry
1/3/2020;10:28:49;7376;1;Tea
1/3/2020;10:28:49;7376;1;Coffee
1/3/2020;10:36:21;7377;1;Bread
1/3/2020;10:36:21;7377;1;Pastry
1/3/2020;10:37:44;7378;1;Bread
1/3/2020;10:37:44;7378;1;Pastry
1/3/2020;11:10:36;7379;1;Vegan mincepie
1/3/2020;11:10:36;7379;1;Coffee
1/3/2020;11:10:36;7379;1;Baguette
1/3/2020;11:20:52;7380;1;Baguette
1/3/2020;11:34:07;7381;1;Bread
1/3/2020;11:34:07;7381;1;Coffee
1/3/2020;11:34:07;7381;1;Tea
1/3/2020;11:35:31;7382;1;Coffee
1/3/2020;11:35:31;7382;1;Cake
1/3/2020;11:35:31;7382;1;Cake
1/3/2020;11:35:31;7382;1;Toast
1/3/2020;11:35:31;7382;1;Juice
1/3/2020;12:01:15;7383;1;Hot chocolate
1/3/2020;12:01:15;7383;1;Truffles
1/3/2020;12:01:56;7384;1;Coffee
1/3/2020;12:01:56;7384;1;Toast
1/3/2020;12:05:00;7385;1;Hot chocolate
1/3/2020;12:05:00;7385;1;NONE
1/3/2020;12:06:51;7386;1;Bread
1/3/2020;12:15:07;7387;1;NONE
1/3/2020;12:15:07;7387;1;Tea
1/3/2020;12:45:13;7388;1;Chicken Stew
1/3/2020;12:45:29;7389;1;Chicken Stew
1/3/2020;12:53:52;7390;1;Soup
1/3/2020;12:53:52;7390;1;Chicken Stew
1/3/2020;12:53:52;7390;1;Tea
1/3/2020;12:53:52;7390;1;Tea
1/3/2020;12:53:52;7390;1;Bread
1/3/2020;13:00:42;7391;1;Bread
1/3/2020;13:00:42;7391;1;Pastry
1/3/2020;13:12:46;7392;1;Mineral water
1/3/2020;13:12:46;7392;1;NONE
1/3/2020;13:12:46;7392;1;Salad
1/3/2020;13:20:06;7393;1;NONE
1/3/2020;13:20:06;7393;1;Duck egg
1/3/2020;13:20:06;7393;1;Sandwich
1/3/2020;13:20:06;7393;1;Soup
1/3/2020;13:20:06;7393;1;Truffles
1/3/2020;13:20:06;7393;1;Coffee
1/3/2020;14:48:02;7394;1;Coffee
1/3/2020;14:48:02;7394;1;Bread
1/3/2020;14:51:43;7395;1;Hot chocolate
1/3/2020;14:51:43;7395;1;Sandwich
1/3/2020;14:52:26;7396;1;Bread
1/3/2020;15:08:05;7397;1;Coffee
1/3/2020;15:08:05;7397;1;Coffee
1/3/2020;15:08:05;7397;1;Tea
1/3/2020;15:08:05;7397;1;Tea
1/3/2020;15:08:05;7397;1;Soup
1/3/2020;15:08:05;7397;1;Chicken Stew
1/3/2020;15:08:05;7397;1;Cake
1/3/2020;15:08:05;7397;1;Cake
1/3/2020;15:12:51;7398;1;Cookies
1/3/2020;15:12:51;7398;1;Coffee
1/3/2020;15:26:19;7399;1;Farm House
1/3/2020;15:41:34;7400;1;Coffee
1/3/2020;15:41:34;7400;1;Coffee
1/3/2020;15:41:34;7400;1;Bread
1/3/2020;15:58:11;7401;1;Tea
1/3/2020;15:58:11;7401;1;Coke
1/3/2020;15:58:11;7401;1;Truffles
1/3/2020;15:58:11;7401;1;Bread
1/3/2020;16:35:47;7402;1;Bread
1/3/2020;16:53:46;7403;1;Cake
1/3/2020;16:53:46;7403;1;Bread
1/3/2020;16:53:46;7403;1;Tea
1/3/2020;16:57:58;7404;1;Bread
1/3/2020;16:57:58;7404;1;Smoothies
1/3/2020;17:07:18;7405;1;Coffee
2/3/2020;8:33:28;7406;1;Coffee
2/3/2020;8:33:28;7406;1;Juice
2/3/2020;8:59:19;7407;1;NONE
2/3/2020;8:59:19;7407;1;Coffee
2/3/2020;9:16:52;7408;1;Bread
2/3/2020;9:20:11;7409;1;Tea
2/3/2020;9:20:11;7409;1;Toast
2/3/2020;9:20:11;7409;1;Coffee
2/3/2020;9:26:21;7410;1;Jam
2/3/2020;9:26:21;7410;1;Bread
2/3/2020;9:28:09;7411;1;Coffee
2/3/2020;9:28:09;7411;1;Pastry
2/3/2020;9:50:23;7412;1;Bread
2/3/2020;9:58:07;7413;1;Bread
2/3/2020;10:00:11;7414;1;Tea
2/3/2020;10:00:11;7414;1;Cake
2/3/2020;10:36:26;7415;1;Bread
2/3/2020;10:36:26;7415;1;Hot chocolate
2/3/2020;11:04:34;7416;1;Coffee
2/3/2020;11:04:34;7416;1;Coffee
2/3/2020;11:04:34;7416;1;Cake
2/3/2020;11:11:48;7417;1;Bread
2/3/2020;11:11:48;7417;1;Pastry
2/3/2020;11:11:48;7417;1;Hot chocolate
2/3/2020;11:11:48;7417;1;Coffee
2/3/2020;11:12:42;7418;1;Hot chocolate
2/3/2020;11:12:42;7418;1;Coffee
2/3/2020;11:12:42;7418;1;Cake
2/3/2020;11:13:38;7419;1;Coffee
2/3/2020;11:13:38;7419;1;Toast
2/3/2020;11:57:34;7420;1;Cake
2/3/2020;11:57:34;7420;1;Coffee
2/3/2020;12:04:20;7421;1;Pastry
2/3/2020;12:04:20;7421;1;Pastry
2/3/2020;12:04:20;7421;1;Bread
2/3/2020;12:07:59;7423;1;Coffee
2/3/2020;12:07:59;7423;1;Coffee
2/3/2020;12:07:59;7423;1;Tea
2/3/2020;12:08:29;7424;1;Coffee
2/3/2020;12:08:29;7424;1;Coffee
2/3/2020;12:08:29;7424;1;Baguette
2/3/2020;12:16:19;7425;1;Coffee
2/3/2020;12:16:19;7425;1;Coffee
2/3/2020;12:16:19;7425;1;Pastry
2/3/2020;12:22:08;7426;1;Bread
2/3/2020;12:22:08;7426;1;Pastry
2/3/2020;12:49:25;7427;1;Bread
2/3/2020;13:21:13;7428;1;Coffee
2/3/2020;13:21:13;7428;1;Coffee
2/3/2020;13:21:13;7428;1;Cookies
2/3/2020;13:22:05;7429;1;Coffee
2/3/2020;13:22:05;7429;1;Sandwich
2/3/2020;13:23:54;7430;1;Tea
2/3/2020;13:39:05;7431;1;Bread
2/3/2020;13:48:28;7432;1;Bread
2/3/2020;13:53:36;7433;1;Tea
2/3/2020;13:53:36;7433;1;Tea
2/3/2020;14:10:50;7434;1;Bread
2/3/2020;14:36:16;7435;1;Coffee
2/3/2020;14:36:16;7435;1;Coffee
2/3/2020;14:40:08;7436;1;Chicken Stew
2/3/2020;14:47:19;7437;1;Coffee
2/3/2020;14:47:19;7437;1;Sandwich
2/3/2020;15:26:37;7438;1;Coffee
2/3/2020;15:26:37;7438;1;Hot chocolate
2/3/2020;15:26:37;7438;1;Bread
2/3/2020;15:26:37;7438;1;Pastry
2/3/2020;15:44:32;7439;1;Coffee
2/3/2020;15:44:32;7439;1;Coffee
2/3/2020;15:44:32;7439;1;Bread
2/3/2020;15:46:17;7440;1;Coffee
2/3/2020;15:46:17;7440;1;Coffee
2/3/2020;15:46:17;7440;1;Coffee
2/3/2020;15:46:17;7440;1;Bread
2/3/2020;15:46:56;7441;1;Hot chocolate
2/3/2020;15:46:56;7441;1;Pastry
2/3/2020;15:47:46;7442;1;Coffee
2/3/2020;15:47:46;7442;1;Hot chocolate
2/3/2020;15:51:25;7443;1;Coffee
2/3/2020;15:51:25;7443;1;Tea
2/3/2020;16:03:29;7444;1;Tea
2/3/2020;16:03:29;7444;1;Tea
2/3/2020;16:10:22;7445;1;Coffee
2/3/2020;16:10:22;7445;1;Cake
2/3/2020;16:21:05;7446;1;Coffee
2/3/2020;16:21:05;7446;1;Cake
2/3/2020;16:24:39;7447;1;Muffin
2/3/2020;16:24:39;7447;1;Bread
2/3/2020;16:25:42;7448;1;Tea
2/3/2020;16:25:42;7448;1;Tea
2/3/2020;16:25:42;7448;1;Pastry
2/3/2020;16:41:03;7449;1;Cake
2/3/2020;16:54:04;7450;1;Bread
2/3/2020;16:54:23;7451;1;Bread
2/3/2020;16:54:38;7452;1;Bread
3/3/2020;8:33:37;7453;1;Bread
3/3/2020;8:33:37;7453;1;Pastry
3/3/2020;8:57:40;7454;1;Bread
3/3/2020;8:57:40;7454;1;Bread
3/3/2020;9:15:17;7455;1;Coffee
3/3/2020;9:21:05;7456;1;Coffee
3/3/2020;9:21:05;7456;1;Coffee
3/3/2020;9:21:05;7456;1;Toast
3/3/2020;9:22:11;7457;1;NONE
3/3/2020;9:22:11;7457;1;Coffee
3/3/2020;9:22:11;7457;1;Coffee
3/3/2020;9:34:33;7458;1;Coffee
3/3/2020;9:34:33;7458;1;Coffee
3/3/2020;9:43:34;7459;1;Coffee
3/3/2020;9:43:34;7459;1;Coffee
3/3/2020;9:43:34;7459;1;Juice
3/3/2020;9:43:34;7459;1;Cake
3/3/2020;9:43:34;7459;1;Cookies
3/3/2020;9:47:59;7460;1;Coffee
3/3/2020;9:50:34;7461;1;Coffee
3/3/2020;9:50:34;7461;1;Tiffin
3/3/2020;9:51:35;7462;1;Bread
3/3/2020;10:00:10;7463;1;Coffee
3/3/2020;10:16:57;7464;1;Coffee
3/3/2020;10:16:57;7464;1;Pastry
3/3/2020;10:16:57;7464;1;Pastry
3/3/2020;10:22:12;7465;1;Pastry
3/3/2020;10:22:12;7465;1;Pastry
3/3/2020;10:22:12;7465;1;Bread
3/3/2020;10:22:12;7465;1;Sandwich
3/3/2020;10:22:12;7465;1;Coffee
3/3/2020;10:26:04;7466;1;Fudge
3/3/2020;10:27:55;7467;1;Scandinavian
3/3/2020;10:44:05;7468;1;Bread
3/3/2020;10:44:05;7468;1;Hot chocolate
3/3/2020;10:48:57;7469;1;Fudge
3/3/2020;10:48:57;7469;1;Fudge
3/3/2020;10:48:57;7469;1;Coffee
3/3/2020;10:48:57;7469;1;Alfajores
3/3/2020;10:54:44;7470;1;Coffee
3/3/2020;10:58:20;7471;1;Coffee
3/3/2020;10:58:20;7471;1;Coffee
3/3/2020;10:58:48;7472;1;Tea
3/3/2020;11:00:20;7473;1;Bread
3/3/2020;11:05:25;7474;1;Bread
3/3/2020;11:07:22;7475;1;Coffee
3/3/2020;11:07:22;7475;1;Pastry
3/3/2020;11:21:29;7476;1;Coffee
3/3/2020;11:21:29;7476;1;Tea
3/3/2020;11:21:51;7477;1;Sandwich
3/3/2020;11:26:52;7478;1;Coffee
3/3/2020;11:26:52;7478;1;Cake
3/3/2020;11:26:52;7478;1;Tiffin
3/3/2020;11:36:07;7479;1;Coffee
3/3/2020;11:40:24;7480;1;Coffee
3/3/2020;11:40:24;7480;1;Pastry
3/3/2020;11:40:24;7480;1;Tea
3/3/2020;11:43:47;7481;1;Coffee
3/3/2020;11:56:21;7482;1;Coffee
3/3/2020;11:56:21;7482;1;Coffee
3/3/2020;11:59:56;7483;1;Chicken Stew
3/3/2020;11:59:56;7483;1;Sandwich
3/3/2020;11:59:56;7483;1;Mineral water
3/3/2020;12:15:31;7484;1;Cookies
3/3/2020;12:15:31;7484;1;Cake
3/3/2020;12:15:31;7484;1;Bread
3/3/2020;12:21:00;7485;1;Bread
3/3/2020;12:21:00;7485;1;Pastry
3/3/2020;12:21:00;7485;1;Coffee
3/3/2020;12:21:00;7485;1;Eggs
3/3/2020;12:26:19;7486;1;Bread
3/3/2020;12:33:44;7487;1;Coffee
3/3/2020;12:33:44;7487;1;Salad
3/3/2020;12:33:44;7487;1;Sandwich
3/3/2020;13:07:34;7488;1;Coffee
3/3/2020;13:07:34;7488;1;Bread
3/3/2020;13:07:34;7488;1;Pastry
3/3/2020;13:11:32;7489;1;Bread
3/3/2020;13:11:32;7489;1;Bread
3/3/2020;13:11:32;7489;1;Coffee
3/3/2020;13:12:51;7490;1;Chicken Stew
3/3/2020;13:12:51;7490;1;Tea
3/3/2020;13:15:16;7491;1;Cookies
3/3/2020;13:15:16;7491;1;Sandwich
3/3/2020;13:15:16;7491;1;Coffee
3/3/2020;13:15:16;7491;1;Coffee
3/3/2020;13:16:40;7492;1;Coffee
3/3/2020;13:16:40;7492;1;Coffee
3/3/2020;13:16:40;7492;1;Tiffin
3/3/2020;13:16:40;7492;1;Alfajores
3/3/2020;13:32:40;7493;1;Bread
3/3/2020;13:32:40;7493;1;Pastry
3/3/2020;13:32:40;7493;1;Pastry
3/3/2020;13:42:21;7494;1;Tiffin
3/3/2020;13:42:21;7494;1;Hot chocolate
3/3/2020;13:54:38;7495;1;Spanish Brunch
3/3/2020;13:54:38;7495;1;Duck egg
3/3/2020;13:54:38;7495;1;Tea
3/3/2020;13:54:38;7495;1;Bread
3/3/2020;13:57:05;7496;1;Tea
3/3/2020;13:57:05;7496;1;Soup
3/3/2020;13:57:05;7496;1;Cookies
3/3/2020;13:58:12;7497;1;Juice
3/3/2020;13:58:12;7497;1;Muffin
3/3/2020;13:58:12;7497;1;Cake
3/3/2020;13:58:12;7497;1;Soup
3/3/2020;13:59:49;7498;1;Sandwich
3/3/2020;13:59:49;7498;1;Coffee
3/3/2020;13:59:49;7498;1;Coke
3/3/2020;13:59:49;7498;1;Smoothies
3/3/2020;14:34:31;7499;1;Afternoon with the baker
3/3/2020;14:41:36;7500;1;Coffee
3/3/2020;14:41:36;7500;1;Coffee
3/3/2020;14:41:36;7500;1;Sandwich
3/3/2020;15:00:46;7501;1;Pastry
3/3/2020;15:00:46;7501;1;Scone
3/3/2020;15:00:46;7501;1;Bread
3/3/2020;15:08:49;7502;1;Coffee
3/3/2020;15:08:49;7502;1;Bread
3/3/2020;15:09:38;7503;1;Bread
3/3/2020;15:31:28;7504;1;Sandwich
3/3/2020;15:32:45;7505;1;Coffee
3/3/2020;15:32:45;7505;1;Cookies
3/3/2020;15:40:58;7506;1;Scone
3/3/2020;15:46:43;7507;1;Coffee
3/3/2020;15:49:50;7508;1;Bread
3/3/2020;15:49:50;7508;1;Bread
3/3/2020;15:49:50;7508;1;Tiffin
3/3/2020;15:49:50;7508;1;Sandwich
3/3/2020;15:54:06;7509;1;Tea
3/3/2020;15:54:06;7509;1;Juice
3/3/2020;15:54:06;7509;1;Bread
3/3/2020;15:54:06;7509;1;Afternoon with the baker
3/3/2020;16:03:29;7510;1;Scone
3/3/2020;16:03:29;7510;1;Coffee
3/3/2020;16:20:44;7511;1;Cake
4/3/2020;8:13:11;7512;1;Coffee
4/3/2020;8:13:11;7512;1;Coffee
4/3/2020;8:13:11;7512;1;Truffles
4/3/2020;8:13:11;7512;1;Alfajores
4/3/2020;8:13:11;7512;1;Scone
4/3/2020;8:37:31;7513;1;Coffee
4/3/2020;8:45:41;7514;1;Bread
4/3/2020;8:49:09;7515;1;Coffee
4/3/2020;8:50:00;7516;1;Coffee
4/3/2020;8:50:00;7516;1;Scone
4/3/2020;8:50:00;7516;1;Bread
4/3/2020;8:50:46;7517;1;Bread
4/3/2020;8:51:55;7518;1;Coffee
4/3/2020;9:01:11;7519;1;Coffee
4/3/2020;9:01:11;7519;1;Coke
4/3/2020;9:01:11;7519;1;NONE
4/3/2020;9:01:11;7519;1;Pastry
4/3/2020;9:07:27;7520;1;Farm House
4/3/2020;9:07:27;7520;1;Coffee
4/3/2020;9:07:27;7520;1;Hot chocolate
4/3/2020;9:12:35;7521;1;Bread
4/3/2020;9:12:35;7521;1;Pastry
4/3/2020;9:15:26;7522;1;Scone
4/3/2020;9:20:06;7523;1;NONE
4/3/2020;9:20:06;7523;1;Pastry
4/3/2020;9:20:06;7523;1;Coffee
4/3/2020;9:51:32;7524;1;Scone
4/3/2020;9:51:32;7524;1;Bread
4/3/2020;10:01:10;7525;1;Coffee
4/3/2020;10:01:10;7525;1;Juice
4/3/2020;10:01:10;7525;1;Tiffin
4/3/2020;10:01:10;7525;1;Brownie
4/3/2020;10:01:39;7526;1;Alfajores
4/3/2020;10:01:39;7526;1;Scandinavian
4/3/2020;10:04:16;7527;1;Bread
4/3/2020;10:05:48;7528;1;Tea
4/3/2020;10:05:48;7528;1;Juice
4/3/2020;10:05:48;7528;1;Coffee
4/3/2020;10:12:22;7529;1;Pastry
4/3/2020;10:12:22;7529;1;Pastry
4/3/2020;10:12:22;7529;1;Scone
4/3/2020;10:12:22;7529;1;Coffee
4/3/2020;10:25:55;7530;1;Muffin
4/3/2020;10:25:55;7530;1;Scone
4/3/2020;10:25:55;7530;1;Coffee
4/3/2020;10:26:40;7531;1;Bread
4/3/2020;10:33:39;7532;1;Coffee
4/3/2020;10:39:50;7533;1;Bread
4/3/2020;10:44:25;7534;1;Baguette
4/3/2020;10:44:25;7534;1;Scone
4/3/2020;10:44:25;7534;1;Medialuna
4/3/2020;10:44:25;7534;1;Cookies
4/3/2020;10:44:25;7534;1;Scandinavian
4/3/2020;10:47:20;7535;1;Bread
4/3/2020;10:47:20;7535;1;Coffee
4/3/2020;10:47:20;7535;1;Bread
4/3/2020;10:48:36;7536;1;Coffee
4/3/2020;10:48:36;7536;1;Coffee
4/3/2020;10:48:36;7536;1;Pastry
4/3/2020;10:48:36;7536;1;Bread
4/3/2020;10:59:13;7537;1;Baguette
4/3/2020;11:00:46;7538;1;Bread
4/3/2020;11:02:23;7539;1;Bread
4/3/2020;11:02:23;7539;1;Cake
4/3/2020;11:02:23;7539;1;Jammie Dodgers
4/3/2020;11:03:21;7540;1;Bread
4/3/2020;11:03:21;7540;1;Coffee
4/3/2020;11:03:21;7540;1;Sandwich
4/3/2020;11:03:21;7540;1;NONE
4/3/2020;11:03:21;7540;1;Extra Salami or Feta
4/3/2020;11:05:09;7541;1;Cake
4/3/2020;11:05:09;7541;1;Brownie
4/3/2020;11:05:09;7541;1;Mineral water
4/3/2020;11:05:09;7541;1;Coffee
4/3/2020;11:05:09;7541;1;Tea
4/3/2020;11:05:09;7541;1;Hot chocolate
4/3/2020;11:20:59;7542;1;Coffee
4/3/2020;11:20:59;7542;1;Coke
4/3/2020;11:28:19;7543;1;Bread
4/3/2020;11:29:33;7544;1;Tea
4/3/2020;11:29:33;7544;1;Coffee
4/3/2020;11:36:43;7545;1;Coffee
4/3/2020;11:36:43;7545;1;Coffee
4/3/2020;11:36:43;7545;1;Coffee
4/3/2020;11:36:43;7545;1;Cookies
4/3/2020;11:43:43;7546;1;Bread
4/3/2020;11:44:40;7547;1;Spanish Brunch
4/3/2020;11:44:40;7547;1;The Nomad
4/3/2020;11:44:40;7547;1;Coffee
4/3/2020;11:45:34;7548;1;Coffee
4/3/2020;11:45:34;7548;1;Muffin
4/3/2020;11:46:02;7549;1;Scone
4/3/2020;11:46:02;7549;1;Coffee
4/3/2020;11:50:52;7550;1;Coffee
4/3/2020;11:50:52;7550;1;Coffee
4/3/2020;11:50:52;7550;1;Bread
4/3/2020;11:50:52;7550;1;Tiffin
4/3/2020;11:51:34;7551;1;Baguette
4/3/2020;12:03:06;7552;1;Bread
4/3/2020;12:03:06;7552;1;Coffee
4/3/2020;12:05:58;7553;1;Coffee
4/3/2020;12:05:58;7553;1;Smoothies
4/3/2020;12:05:58;7553;1;Brownie
4/3/2020;12:05:58;7553;1;Sandwich
4/3/2020;12:05:58;7553;1;Sandwich
4/3/2020;12:12:11;7554;1;NONE
4/3/2020;12:12:11;7554;1;Toast
4/3/2020;12:12:11;7554;1;Scone
4/3/2020;12:12:11;7554;1;Brownie
4/3/2020;12:12:11;7554;1;Coffee
4/3/2020;12:12:11;7554;1;Coke
4/3/2020;12:23:01;7555;1;Bread
4/3/2020;12:23:01;7555;1;Bread
4/3/2020;12:23:01;7555;1;Cake
4/3/2020;12:23:01;7555;1;Soup
4/3/2020;12:23:01;7555;1;Smoothies
4/3/2020;12:23:01;7555;1;Sandwich
4/3/2020;12:24:22;7556;1;Bread
4/3/2020;12:28:33;7557;1;Coffee
4/3/2020;12:28:33;7557;1;Juice
4/3/2020;12:28:33;7557;1;Toast
4/3/2020;12:28:33;7557;1;Sandwich
4/3/2020;12:28:33;7557;1;Baguette
4/3/2020;12:29:15;7558;1;Bread
4/3/2020;12:29:15;7558;1;Coffee
4/3/2020;12:35:19;7559;1;Coffee
4/3/2020;12:36:52;7560;1;Coffee
4/3/2020;12:36:52;7560;1;Spanish Brunch
